Processed,ID,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body,Highest Alert,Note,Tags
Processed,791,Tue Aug 26 16:54:35 IST 2025,GET,http://10.91.141.163:8080/img/services/s3.png,200,,15,198,4035,Low,false,
Processed,792,Tue Aug 26 16:54:35 IST 2025,GET,http://10.91.141.163:8080/img/services/s4.png,200,,88,198,4536,Low,false,
Processed,793,Tue Aug 26 16:54:35 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p1.jpg,200,,83,199,9636,Low,false,
Processed,794,Tue Aug 26 16:54:35 IST 2025,GET,http://10.91.141.163:8080/img/services/s1.png,200,,119,198,3634,Low,false,
Processed,795,Tue Aug 26 16:54:35 IST 2025,GET,http://10.91.141.163:8080/icons/fa-brands-400.woff2,200,,370,201,74524,Low,false,Comment
Out of Scope,796,Tue Aug 26 16:54:35 IST 2025,GET,https://content-autofill.googleapis.com/v1/pages/ChVDaHJvbWUvMTM5LjAuNzI1OC4xMzkSGQldLfqndnGyxxIFDR0eJ6kh_vRc5EFJnu0=?alt=proto,403,Forbidden,0,130,40,,false,
Processed,797,Tue Aug 26 16:54:35 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p2.jpg,200,,100,201,55582,Low,false,Comment
Processed,798,Tue Aug 26 16:54:35 IST 2025,GET,http://10.91.141.163:8080/img/services/s2.png,200,,126,198,5202,Low,false,
Processed,799,Tue Aug 26 16:54:35 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p4.jpg,200,,145,201,65878,Low,false,Comment
Processed,800,Tue Aug 26 16:54:35 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p3.jpg,200,,151,201,62168,Low,false,
Processed,801,Tue Aug 26 16:54:35 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p6.jpg,200,,130,201,59341,Low,false,Comment
Processed,802,Tue Aug 26 16:54:35 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p5.jpg,200,,151,203,137748,Low,false,Comment
Processed,803,Tue Aug 26 16:54:35 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p7.jpg,200,,243,203,252261,Low,false,Comment
Processed,804,Tue Aug 26 16:54:35 IST 2025,GET,http://10.91.141.163:8080/img/client-info-bg.png,200,,88,198,2048,Low,false,
Processed,805,Tue Aug 26 16:54:35 IST 2025,GET,http://10.91.141.163:8080/img/footer-bg.png,200,,125,200,12395,Low,false,
Processed,806,Tue Aug 26 16:54:35 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p9.jpg,200,,307,203,122960,Low,false,Comment
Processed,807,Tue Aug 26 16:54:35 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p8.jpg,200,,606,203,945129,Low,false,Comment
Processed,808,Tue Aug 26 16:54:36 IST 2025,GET,http://10.91.141.163:8080/favicon.ico,404,,34,113,816,Medium,false,
Out of Scope,809,Tue Aug 26 16:54:37 IST 2025,POST,https://optimizationguide-pa.googleapis.com/v1:GetModels?key=AIzaSyA2KlwBX3mkFo30om9LUFYQhpqLoa_BNhE,403,Forbidden,0,130,40,,false,
Processed,810,Tue Aug 26 16:54:38 IST 2025,GET,http://10.91.141.163:8080/tl/home,200,,980,121,121899,Medium,false,"Form, Script, Comment"
Out of Scope,811,Tue Aug 26 16:54:39 IST 2025,GET,https://content-autofill.googleapis.com/v1/pages/ChVDaHJvbWUvMTM5LjAuNzI1OC4xMzkSGQldLfqndnGyxxIFDR0eJ6khQLuYp-3ugsQ=?alt=proto,403,Forbidden,0,130,40,,false,
Processed,812,Tue Aug 26 16:54:39 IST 2025,GET,http://10.91.141.163:8080/,200,,397,195,121899,Medium,false,"Form, Script, SetCookie, Comment"
Processed,813,Tue Aug 26 16:54:39 IST 2025,GET,http://10.91.141.163:8080/vendor/Magnific-Popup/dist/magnific-popup.css,200,,78,197,6951,Low,false,Comment
Processed,814,Tue Aug 26 16:54:39 IST 2025,GET,http://10.91.141.163:8080/vendor/owl-carousel/css/owl.theme.default.min.css,200,,92,197,1013,Low,false,Comment
Processed,815,Tue Aug 26 16:54:39 IST 2025,GET,http://10.91.141.163:8080/css/style.css,200,,114,197,6873,Low,false,Comment
Processed,816,Tue Aug 26 16:54:39 IST 2025,GET,http://10.91.141.163:8080/css/bootstrap.min.css,200,,263,201,155758,Low,false,Comment
Processed,817,Tue Aug 26 16:54:39 IST 2025,GET,http://10.91.141.163:8080/css/responsive.css,200,,195,197,1905,Low,false,Comment
Processed,818,Tue Aug 26 16:54:39 IST 2025,GET,http://10.91.141.163:8080/css/all.min.css,200,,303,199,56463,Low,false,Comment
Processed,819,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/img/brands/logo1.png,200,,180,198,3593,Low,false,
Processed,820,Tue Aug 26 16:54:39 IST 2025,GET,http://10.91.141.163:8080/vendor/owl-carousel/css/owl.carousel.min.css,200,,310,197,3351,Low,false,Comment
Processed,821,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/css/partials/_global.css,200,,8,197,1673,Low,false,Comment
Processed,822,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/css/fonts.css,200,,54,195,110,Low,false,Comment
Processed,823,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/css/partials/_variables.css,200,,47,195,541,Low,false,Comment
Processed,824,Tue Aug 26 16:54:39 IST 2025,GET,http://10.91.141.163:8080/,200,,589,121,121899,Medium,false,"Form, Script, Comment"
Processed,825,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/img/xbersec.png,200,,118,200,16196,Low,false,
Processed,826,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/img/brands/brand_05.png,200,,118,198,3695,Low,false,
Out of Scope,827,Tue Aug 26 16:54:40 IST 2025,GET,https://content-autofill.googleapis.com/v1/pages/ChVDaHJvbWUvMTM5LjAuNzI1OC4xMzkSGQldLfqndnGyxxIFDR0eJ6kh_vRc5EFJnu0=?alt=proto,403,Forbidden,0,130,40,,false,
Processed,828,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/img/brands/brand_04.png,200,,218,198,6214,Low,false,
Processed,829,Tue Aug 26 16:54:39 IST 2025,GET,http://10.91.141.163:8080/js/jquery.3.4.1.js,200,,661,213,88144,Medium,false,"Form, Script, Comment"
Processed,830,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/img/security_img.png,200,,445,200,93121,Low,false,
Processed,831,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/img/brands/brand_01.png,200,,77,198,5058,Low,false,
Processed,832,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/img/banner/banner_img02.png,200,,616,200,79657,Low,false,
Processed,833,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/img/brands/brand_02.png,200,,507,198,3508,Low,false,
Processed,834,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/js/bootstrap.min.js,200,,104,213,58072,Medium,false,"Hidden, Comment"
Processed,835,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/vendor/Magnific-Popup/dist/jquery.magnific-popup.min.js,200,,123,213,20216,Low,false,Comment
Processed,836,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/img/brands/brand_03.png,200,,645,198,2919,Low,false,
Out of Scope,837,Tue Aug 26 16:54:41 IST 2025,POST,https://optimizationguide-pa.googleapis.com/v1:GetModels?key=AIzaSyA2KlwBX3mkFo30om9LUFYQhpqLoa_BNhE,403,Forbidden,0,130,40,,false,
Processed,838,Tue Aug 26 16:54:41 IST 2025,GET,http://10.91.141.163:8080/js/main.js,200,,57,211,1455,Low,false,
Processed,839,Tue Aug 26 16:54:41 IST 2025,GET,http://10.91.141.163:8080/admin/js/validate.js,200,,43,211,1335,Low,false,
Processed,840,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/vendor/isotope/isotope.min.js,200,,1308,213,35445,Low,false,Comment
Processed,841,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/icons/fa-brands-400.woff2,200,,1895,201,74524,Low,false,Comment
Processed,842,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/vendor/owl-carousel/js/owl.carousel.min.js,200,,1474,213,44342,Low,false,Comment
Processed,843,Tue Aug 26 16:54:40 IST 2025,GET,http://10.91.141.163:8080/icons/fa-solid-900.woff2,200,,1689,201,75408,Low,false,Comment
Out of Scope,844,Tue Aug 26 16:54:42 IST 2025,GET,https://content-autofill.googleapis.com/v1/pages/ChVDaHJvbWUvMTM5LjAuNzI1OC4xMzkSGQldLfqndnGyxxIFDR0eJ6kh_vRc5EFJnu0=?alt=proto,403,Forbidden,0,130,40,,false,
Processed,845,Tue Aug 26 16:54:41 IST 2025,GET,http://10.91.141.163:8080/img/brands/logo8.png,200,,1455,198,2419,Low,false,
Processed,846,Tue Aug 26 16:54:42 IST 2025,GET,http://10.91.141.163:8080/img/brands/logo9.png,200,,484,198,3056,Low,false,
Processed,847,Tue Aug 26 16:54:42 IST 2025,GET,http://10.91.141.163:8080/img/services/s1.png,200,,367,198,3634,Low,false,
Processed,848,Tue Aug 26 16:54:42 IST 2025,GET,http://10.91.141.163:8080/img/services/s3.png,200,,537,198,4035,Low,false,
Processed,849,Tue Aug 26 16:54:42 IST 2025,GET,http://10.91.141.163:8080/img/services/s4.png,200,,434,198,4536,Low,false,
Out of Scope,850,Tue Aug 26 16:54:43 IST 2025,POST,https://android.clients.google.com/checkin,403,Forbidden,0,130,40,,false,
Processed,851,Tue Aug 26 16:54:42 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p1.jpg,200,,491,199,9636,Low,false,
Processed,852,Tue Aug 26 16:54:42 IST 2025,GET,http://10.91.141.163:8080/img/services/s2.png,200,,910,198,5202,Low,false,
Out of Scope,853,Tue Aug 26 16:54:43 IST 2025,POST,https://android.clients.google.com/checkin,403,Forbidden,0,130,40,,false,
Processed,854,Tue Aug 26 16:54:41 IST 2025,GET,http://10.91.141.163:8080/img/brands/logo2.png,200,,2440,198,2997,Low,false,
Processed,855,Tue Aug 26 16:54:42 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p2.jpg,200,,778,201,55582,Low,false,Comment
Processed,856,Tue Aug 26 16:54:43 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p4.jpg,200,,551,201,65878,Low,false,Comment
Processed,857,Tue Aug 26 16:54:42 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p3.jpg,200,,669,201,62168,Low,false,
Processed,858,Tue Aug 26 16:54:43 IST 2025,GET,http://10.91.141.163:8080/img/client-info-bg.png,200,,26,198,2048,Low,false,
Processed,859,Tue Aug 26 16:54:43 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p6.jpg,200,,374,201,59341,Low,false,Comment
Processed,860,Tue Aug 26 16:54:43 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p5.jpg,200,,439,203,137748,Low,false,Comment
Processed,861,Tue Aug 26 16:54:43 IST 2025,GET,http://10.91.141.163:8080/img/footer-bg.png,200,,119,200,12395,Low,false,
Processed,862,Tue Aug 26 16:54:43 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p7.jpg,200,,294,203,252261,Low,false,Comment
Processed,863,Tue Aug 26 16:54:43 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p9.jpg,200,,305,203,122960,Low,false,Comment
Processed,864,Tue Aug 26 16:54:43 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p8.jpg,200,,361,203,945129,Low,false,Comment
Processed,865,Tue Aug 26 16:54:43 IST 2025,GET,http://10.91.141.163:8080/favicon.ico,404,,30,113,816,Medium,false,
Processed,866,Tue Aug 26 16:54:43 IST 2025,GET,http://10.91.141.163:8080/tl/blog,200,,874,114,5174,Medium,false,Script
Processed,867,Tue Aug 26 16:54:44 IST 2025,GET,http://10.91.141.163:8080/css/blog.css,200,,33,197,2677,Low,false,Comment
Processed,868,Tue Aug 26 16:54:44 IST 2025,GET,http://10.91.141.163:8080/img/blog_img.png,200,,48,200,20458,Low,false,
Processed,869,Tue Aug 26 16:54:41 IST 2025,GET,http://10.91.141.163:8080/,200,,3217,121,121899,Medium,false,"Form, Script, Comment"
Out of Scope,870,Tue Aug 26 16:54:44 IST 2025,POST,https://android.clients.google.com/checkin,403,Forbidden,0,130,40,,false,
Out of Scope,871,Tue Aug 26 16:54:44 IST 2025,GET,https://content-autofill.googleapis.com/v1/pages/ChVDaHJvbWUvMTM5LjAuNzI1OC4xMzkSGQldLfqndnGyxxIFDR0eJ6kh_vRc5EFJnu0=?alt=proto,403,Forbidden,0,130,40,,false,
Processed,872,Tue Aug 26 16:54:44 IST 2025,GET,http://10.91.141.163:8080/,200,,686,195,121899,Medium,false,"Form, Script, SetCookie, Comment"
Processed,873,Tue Aug 26 16:54:44 IST 2025,GET,http://10.91.141.163:8080/vendor/owl-carousel/css/owl.theme.default.min.css,200,,55,197,1013,Low,false,Comment
Processed,874,Tue Aug 26 16:54:44 IST 2025,GET,http://10.91.141.163:8080/vendor/Magnific-Popup/dist/magnific-popup.css,200,,57,197,6951,Low,false,Comment
Processed,875,Tue Aug 26 16:54:44 IST 2025,GET,http://10.91.141.163:8080/,200,,660,121,121899,Medium,false,"Form, Script, Comment"
Processed,876,Tue Aug 26 16:54:44 IST 2025,GET,http://10.91.141.163:8080/css/style.css,200,,64,197,6873,Low,false,Comment
Processed,877,Tue Aug 26 16:54:44 IST 2025,GET,http://10.91.141.163:8080/css/bootstrap.min.css,200,,113,201,155758,Low,false,Comment
Processed,878,Tue Aug 26 16:54:44 IST 2025,GET,http://10.91.141.163:8080/css/all.min.css,200,,193,199,56463,Low,false,Comment
Processed,879,Tue Aug 26 16:54:44 IST 2025,GET,http://10.91.141.163:8080/vendor/owl-carousel/css/owl.carousel.min.css,200,,202,197,3351,Low,false,Comment
Processed,880,Tue Aug 26 16:54:44 IST 2025,GET,http://10.91.141.163:8080/css/responsive.css,200,,147,197,1905,Low,false,Comment
Processed,881,Tue Aug 26 16:54:44 IST 2025,GET,http://10.91.141.163:8080/js/jquery.3.4.1.js,200,,203,213,88144,Medium,false,"Form, Script, Comment"
Processed,882,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/css/partials/_global.css,200,,62,197,1673,Low,false,Comment
Processed,883,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/css/fonts.css,200,,79,195,110,Low,false,Comment
Processed,884,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/css/partials/_variables.css,200,,70,195,541,Low,false,Comment
Out of Scope,885,Tue Aug 26 16:54:45 IST 2025,GET,https://content-autofill.googleapis.com/v1/pages/ChVDaHJvbWUvMTM5LjAuNzI1OC4xMzkSGQldLfqndnGyxxIFDR0eJ6kh_vRc5EFJnu0=?alt=proto,403,Forbidden,0,130,40,,false,
Processed,886,Tue Aug 26 16:54:44 IST 2025,GET,http://10.91.141.163:8080/img/xbersec.png,200,,282,200,16196,Low,false,
Processed,887,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/img/brands/brand_04.png,200,,83,198,6214,Low,false,
Processed,888,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/img/brands/logo1.png,200,,148,198,3593,Low,false,
Processed,889,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/img/brands/brand_05.png,200,,86,198,3695,Low,false,
Processed,890,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/img/brands/brand_03.png,200,,14,198,2919,Low,false,
Processed,891,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/img/brands/brand_02.png,200,,37,198,3508,Low,false,
Processed,892,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/img/brands/brand_01.png,200,,68,198,5058,Low,false,
Processed,893,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/img/security_img.png,200,,237,200,93121,Low,false,
Processed,894,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/js/bootstrap.min.js,200,,139,213,58072,Medium,false,"Hidden, Comment"
Processed,895,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/vendor/Magnific-Popup/dist/jquery.magnific-popup.min.js,200,,206,213,20216,Low,false,Comment
Processed,896,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/js/main.js,200,,27,211,1455,Low,false,
Processed,897,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/icons/fa-brands-400.woff2,200,,245,201,74524,Low,false,Comment
Processed,898,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/img/banner/banner_img02.png,200,,456,200,79657,Low,false,
Processed,899,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/admin/js/validate.js,200,,129,211,1335,Low,false,
Processed,900,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/vendor/owl-carousel/js/owl.carousel.min.js,200,,246,213,44342,Low,false,Comment
Processed,901,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/img/brands/logo2.png,200,,448,198,2997,Low,false,
Processed,902,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/icons/fa-solid-900.woff2,200,,581,201,75408,Low,false,Comment
Processed,903,Tue Aug 26 16:54:45 IST 2025,GET,http://10.91.141.163:8080/vendor/isotope/isotope.min.js,200,,747,213,35445,Low,false,Comment
Out of Scope,904,Tue Aug 26 16:54:46 IST 2025,POST,https://optimizationguide-pa.googleapis.com/v1:GetModels?key=AIzaSyA2KlwBX3mkFo30om9LUFYQhpqLoa_BNhE,403,Forbidden,0,130,40,,false,
Out of Scope,905,Tue Aug 26 16:54:46 IST 2025,GET,https://content-autofill.googleapis.com/v1/pages/ChVDaHJvbWUvMTM5LjAuNzI1OC4xMzkSGQldLfqndnGyxxIFDR0eJ6kh_vRc5EFJnu0=?alt=proto,403,Forbidden,0,130,40,,false,
Processed,906,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/img/services/s3.png,200,,169,198,4035,Low,false,
Processed,907,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/img/brands/logo8.png,200,,296,198,2419,Low,false,
Processed,908,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/img/services/s2.png,200,,291,198,5202,Low,false,
Processed,909,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/img/services/s1.png,200,,304,198,3634,Low,false,
Processed,910,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/img/services/s4.png,200,,259,198,4536,Low,false,
Processed,911,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/img/brands/logo9.png,200,,367,198,3056,Low,false,
Processed,912,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p3.jpg,200,,274,201,62168,Low,false,
Processed,913,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p2.jpg,200,,328,201,55582,Low,false,Comment
Processed,914,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p6.jpg,200,,253,201,59341,Low,false,Comment
Processed,915,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p4.jpg,200,,310,201,65878,Low,false,Comment
Processed,916,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p5.jpg,200,,520,203,137748,Low,false,Comment
Processed,917,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p1.jpg,200,,1021,199,9636,Low,false,
Processed,918,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/img/client-info-bg.png,200,,778,198,2048,Low,false,
Processed,919,Tue Aug 26 16:54:47 IST 2025,GET,http://10.91.141.163:8080/img/footer-bg.png,200,,447,200,12395,Low,false,
Processed,920,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p9.jpg,200,,1252,203,122960,Low,false,Comment
Processed,921,Tue Aug 26 16:54:44 IST 2025,GET,http://10.91.141.163:8080/,200,,3123,121,121899,Medium,false,"Form, Script, Comment"
Processed,922,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p7.jpg,200,,1397,203,252261,Low,false,Comment
Out of Scope,923,Tue Aug 26 16:54:48 IST 2025,GET,https://content-autofill.googleapis.com/v1/pages/ChVDaHJvbWUvMTM5LjAuNzI1OC4xMzkSGQldLfqndnGyxxIFDR0eJ6kh_vRc5EFJnu0=?alt=proto,403,Forbidden,0,130,40,,false,
Processed,924,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/tl/home,200,,1556,121,121899,Medium,false,"Form, Script, Comment"
Processed,925,Tue Aug 26 16:54:46 IST 2025,GET,http://10.91.141.163:8080/img/portfolio/p8.jpg,200,,1621,203,945129,Low,false,Comment
Out of Scope,926,Tue Aug 26 16:54:48 IST 2025,GET,https://content-autofill.googleapis.com/v1/pages/ChVDaHJvbWUvMTM5LjAuNzI1OC4xMzkSGQldLfqndnGyxxIFDR0eJ6khQLuYp-3ugsQ=?alt=proto,403,Forbidden,0,130,40,,false,
Processed,927,Tue Aug 26 16:54:48 IST 2025,GET,http://10.91.141.163:8080/favicon.ico,404,,119,113,816,Medium,false,
Out of Scope,928,Tue Aug 26 16:54:50 IST 2025,POST,https://android.clients.google.com/checkin,403,Forbidden,0,130,40,,false,
Processed,929,Tue Aug 26 16:54:50 IST 2025,GET,http://10.91.141.163:8080/tl/contact,200,,85,114,6355,Medium,false,Script
Processed,930,Tue Aug 26 16:54:51 IST 2025,GET,http://10.91.141.163:8080/css/contactus.css,200,,37,197,3524,Low,false,Comment
Processed,931,Tue Aug 26 16:54:51 IST 2025,GET,http://10.91.141.163:8080/admin/vendor/jquery/jquery.min.js,200,,143,213,89476,Low,false,"Form, Script, Comment"
Out of Scope,932,Tue Aug 26 16:54:51 IST 2025,GET,https://content-autofill.googleapis.com/v1/pages/ChVDaHJvbWUvMTM5LjAuNzI1OC4xMzkSNQmzV30xVtnsaRIFDZRU-s8SBQ14bxIZEgUN1lNZtBIFDcZosPwSBQ3_AxS5IYKsfn3TCR9D?alt=proto,403,Forbidden,0,130,40,,false,
Processed,933,Tue Aug 26 16:54:50 IST 2025,GET,http://10.91.141.163:8080/,200,,906,121,121899,Medium,false,"Form, Script, Comment"
Out of Scope,934,Tue Aug 26 16:54:51 IST 2025,POST,https://android.clients.google.com/checkin,403,Forbidden,0,130,40,,false,
Out of Scope,935,Tue Aug 26 16:54:51 IST 2025,POST,https://optimizationguide-pa.googleapis.com/v1:GetModels?key=AIzaSyA2KlwBX3mkFo30om9LUFYQhpqLoa_BNhE,403,Forbidden,0,130,40,,false,
Out of Scope,936,Tue Aug 26 16:54:51 IST 2025,GET,https://content-autofill.googleapis.com/v1/pages/ChVDaHJvbWUvMTM5LjAuNzI1OC4xMzkSGQldLfqndnGyxxIFDR0eJ6kh_vRc5EFJnu0=?alt=proto,403,Forbidden,0,130,40,,false,
Processed,937,Tue Aug 26 16:54:48 IST 2025,GET,http://10.91.141.163:8080/,200,,3030,195,121899,Medium,false,"Form, Script, SetCookie, Comment"
Processed,938,Tue Aug 26 16:54:51 IST 2025,GET,http://10.91.141.163:8080/captcha.jpg,200,,921,100,2534,Low,false,
Processed,939,Tue Aug 26 16:54:50 IST 2025,GET,http://10.91.141.163:8080/,200,,1416,121,121899,Medium,false,"Form, Script, Comment"
Processed,940,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/css/style.css,200,,21,197,6873,Low,false,Comment
Processed,941,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/vendor/owl-carousel/css/owl.carousel.min.css,200,,28,197,3351,Low,false,Comment
Processed,942,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/vendor/owl-carousel/css/owl.theme.default.min.css,200,,70,197,1013,Low,false,Comment
Processed,943,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/vendor/Magnific-Popup/dist/magnific-popup.css,200,,83,197,6951,Low,false,Comment
Processed,944,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/css/bootstrap.min.css,200,,86,201,155758,Low,false,Comment
Processed,945,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/css/responsive.css,200,,101,197,1905,Low,false,Comment
Processed,946,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/css/all.min.css,200,,143,199,56463,Low,false,Comment
Processed,947,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/img/banner/banner_img02.png,200,,59,200,79657,Low,false,
Processed,948,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/css/fonts.css,200,,35,195,110,Low,false,Comment
Processed,949,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/img/brands/brand_04.png,200,,18,198,6214,Low,false,
Processed,950,Tue Aug 26 16:54:50 IST 2025,GET,http://10.91.141.163:8080/,200,,1361,121,121899,Medium,false,"Form, Script, Comment"
Processed,951,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/css/partials/_variables.css,200,,153,195,541,Low,false,Comment
Processed,952,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/img/brands/logo1.png,200,,308,198,3593,Low,false,
Processed,953,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/img/brands/brand_05.png,200,,269,198,3695,Low,false,
Processed,954,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/img/security_img.png,200,,166,200,93121,Low,false,
Out of Scope,955,Tue Aug 26 16:54:52 IST 2025,GET,https://content-autofill.googleapis.com/v1/pages/ChVDaHJvbWUvMTM5LjAuNzI1OC4xMzkSGQldLfqndnGyxxIFDR0eJ6kh_vRc5EFJnu0=?alt=proto,403,Forbidden,0,130,40,,false,
Out of Scope,956,Tue Aug 26 16:54:52 IST 2025,GET,https://content-autofill.googleapis.com/v1/pages/ChVDaHJvbWUvMTM5LjAuNzI1OC4xMzkSGQldLfqndnGyxxIFDR0eJ6kh_vRc5EFJnu0=?alt=proto,403,Forbidden,0,130,40,,false,
Out of Scope,957,Tue Aug 26 16:54:52 IST 2025,POST,https://android.clients.google.com/checkin,403,Forbidden,0,130,40,,false,
Processed,958,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/img/brands/brand_02.png,200,,427,198,3508,Low,false,
Processed,959,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/css/partials/_global.css,200,,725,197,1673,Low,false,Comment
Processed,960,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/img/xbersec.png,200,,1135,200,16196,Low,false,
Processed,961,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/js/jquery.3.4.1.js,200,,1669,213,88144,Medium,false,"Form, Script, Comment"
Processed,962,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/js/bootstrap.min.js,200,,1552,213,58072,Medium,false,"Hidden, Comment"
Processed,963,Tue Aug 26 16:54:53 IST 2025,GET,http://10.91.141.163:8080/icons/fa-brands-400.woff2,200,,1177,201,74524,Low,false,Comment
Processed,964,Tue Aug 26 16:54:52 IST 2025,GET,http://10.91.141.163:8080/img/brands/brand_01.png,200,,1925,198,5058,Low,false,
